,0
Forest,8129
Grassland,7179
Water,6605
Bareland,3595
Cropland,3233
Wetland,2786
Built-up,1778
Shrubland,1254
Non_Wetland,868
Non_Water,457
Lichens_and_Mosses,52
Permanent_ice_and_snow,4
