Dataset,MajorityClass,Wetland,Grassland,Forest,Water,Bareland,Built-up,Non_Wetland,Non_Water,Shrubland,Cropland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,Non_Wetland,10,1,1,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,Grassland,345,0,37,141,49,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,Bareland,58,11,16,27,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,Forest,849,259,0,474,195,48,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,Non_Water,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,Water,873,68,45,0,79,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,Shrubland,8,2,6,2,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,Cropland,16,7,2,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,Wetland,0,91,8,346,15,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,Built-up,72,47,31,33,72,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R,Non_Wetland,0,5,9,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R,Grassland,1,0,143,6,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R,Wetland,0,816,577,218,3,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R,Bareland,0,46,63,31,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R,Non_Water,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R,Water,133,851,563,0,8,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R,Shrubland,0,10,8,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R,Built-up,0,170,156,15,21,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R,Cropland,0,11,15,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R,Forest,14,555,0,112,7,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFS_M_R,Grassland,44,0,0,26,0,0,499,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFS_M_R,Wetland,0,0,0,62,0,0,689,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFS_M_R,Forest,212,0,0,93,0,0,1133,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFS_M_R,Water,410,0,0,0,0,0,673,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFS_M_R,Shrubland,0,0,0,0,0,0,11,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFS_M_R,Cropland,0,0,0,0,0,0,17,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFS_M_R,Bareland,11,0,0,2,0,0,71,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFS_M_R,Built-up,17,0,0,17,0,0,95,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,Non_Wetland,4,2,0,4,3,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,Forest,447,429,0,328,452,166,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,Grassland,152,0,1,117,150,41,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,Non_Water,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,Water,406,185,47,0,322,111,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,Shrubland,3,2,0,4,7,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,Wetland,0,249,28,351,232,19,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,Cropland,1,5,0,7,12,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,Bareland,4,6,10,29,0,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,Built-up,26,35,8,11,93,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFS_M_R,Water,0,0,0,0,0,0,0,441,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFS_M_R,Grassland,0,0,0,125,0,0,0,64,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFS_M_R,Wetland,0,0,0,602,0,0,0,257,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFS_M_R,Shrubland,0,0,0,2,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFS_M_R,Cropland,0,0,0,3,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFS_M_R,Bareland,0,0,0,17,0,0,0,14,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFS_M_R,Forest,0,0,0,315,0,0,0,187,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFS_M_R,Built-up,0,0,0,42,0,0,0,9,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFS_M_R,Grassland,44,0,106,26,123,65,0,0,96,33,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFS_M_R,Forest,212,265,0,93,304,182,0,0,229,72,44,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFS_M_R,Wetland,0,99,127,62,187,40,0,0,98,27,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFS_M_R,Bareland,11,6,12,2,0,20,0,0,27,3,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFS_M_R,Built-up,17,38,39,17,31,0,0,0,79,12,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFS_M_R,Water,410,151,243,0,349,94,0,0,185,10,20,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFS_M_R,Cropland,0,1,1,0,3,3,0,0,2,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFS_M_R,Grassland,156,0,119,26,0,95,0,0,0,13,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFS_M_R,Bareland,12,0,7,7,0,49,0,0,0,1,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFS_M_R,Water,360,0,257,0,81,87,0,0,0,2,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFS_M_R,Forest,217,0,0,252,9,291,0,0,0,9,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFS_M_R,Wetland,0,0,248,149,23,38,0,0,0,5,0,0
