Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R,Shrubland,391,135,87,58,126,118,148,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R,Non_Wetland,0,0,0,0,0,0,21,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R,Grassland,0,256,55,33,140,98,225,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R,Bareland,199,64,0,37,35,1,20,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R,Built-up,250,130,75,0,41,91,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R,Water,1531,410,330,36,0,207,612,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R,Forest,614,229,26,25,130,0,182,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R,Cropland,309,0,91,50,29,54,83,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R,Non_Water,5,2,2,0,8,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R,Wetland,558,135,33,6,253,76,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MUU_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Non_Wetland,8,0,0,0,2,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Shrubland,164,0,18,33,53,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Grassland,0,0,25,78,143,50,0,528,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Cropland,620,0,48,178,90,8,0,331,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Bareland,271,0,0,38,95,2,0,94,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Built-up,146,0,7,0,15,0,0,136,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Water,1123,0,25,90,0,40,0,1295,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Forest,460,0,21,152,114,0,0,977,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Non_Water,6,0,0,1,8,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Wetland,441,0,2,22,298,57,0,715,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MUU_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,Non_Wetland,5,0,2,0,2,3,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,Grassland,0,4,99,37,267,75,0,529,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,Water,927,0,282,42,0,145,0,1113,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,Bareland,114,3,0,9,65,7,0,98,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,Built-up,176,2,163,0,7,14,0,128,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,Non_Water,6,0,2,0,6,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,Shrubland,143,0,64,19,61,37,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,Cropland,416,0,183,76,87,27,0,372,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,Wetland,372,0,35,7,363,119,0,607,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,Forest,348,2,158,35,143,0,0,712,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MUU_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,Shrubland,0,0,0,0,0,0,0,0,366,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,Grassland,0,0,0,0,32,0,118,0,533,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,Water,0,0,0,0,0,0,672,0,877,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,Built-up,0,0,0,0,0,0,21,0,8,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,Cropland,0,0,0,0,2,0,7,0,140,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,Bareland,0,0,0,0,4,0,11,0,22,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,Forest,0,0,0,0,17,0,128,0,252,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MUU_M_R,Wetland,0,0,0,0,6,0,0,0,848,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,Water,0,0,0,0,0,0,0,0,0,1244,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,Shrubland,0,0,0,0,196,0,0,0,0,131,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,Grassland,0,0,0,0,412,0,0,0,0,337,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,Bareland,0,0,0,0,79,0,0,0,0,63,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,Built-up,0,0,0,0,38,0,0,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,Cropland,0,0,0,0,81,0,0,0,0,84,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,Wetland,0,0,0,0,559,0,0,0,0,290,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MUU_M_R,Forest,0,0,0,0,208,0,0,0,0,166,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,Grassland,0,515,149,72,32,415,118,418,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,Bareland,8,190,0,69,4,84,11,136,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,Built-up,63,159,14,0,0,80,21,160,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,Water,285,878,350,58,0,667,672,929,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,Forest,236,354,69,83,17,0,128,255,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,Shrubland,52,99,40,17,0,87,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,Cropland,44,0,26,49,2,193,7,184,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,Wetland,121,183,38,1,6,178,0,141,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MUU_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,Grassland,0,318,10,157,283,155,54,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,Shrubland,0,92,0,72,159,81,52,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,Bareland,0,44,0,58,24,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,Built-up,0,19,2,0,9,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,Water,0,77,16,44,0,40,122,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,Wetland,0,26,2,20,280,58,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,Forest,0,83,0,113,200,0,32,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MUU_M_R,Cropland,0,0,8,60,22,37,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,Shrubland,105,97,98,0,136,283,179,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,Water,137,63,192,0,0,501,496,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,Forest,29,32,17,0,24,0,51,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,Cropland,26,0,85,0,28,103,55,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,Built-up,5,58,54,0,16,134,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,Wetland,86,77,65,0,145,221,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,Grassland,0,221,202,0,208,358,281,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MUU_M_R,Bareland,0,24,0,0,21,6,2,0,0,0,0,0
