Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19LHC_M_R,Shrubland,3,1,3,1,2,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHC_M_R,Grassland,0,21,46,23,2,20,42,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHC_M_R,Cropland,73,0,44,37,8,15,51,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHC_M_R,Wetland,142,38,0,73,1,82,111,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHC_M_R,Lichens_and_Mosses,3,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHC_M_R,Bareland,50,2,7,0,1,50,40,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHC_M_R,Built-up,11,0,1,5,0,1,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHC_M_R,Water,142,31,84,123,0,0,152,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHC_M_R,Forest,124,59,75,83,13,69,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19LHC_M_R,Permanent_ice_and_snow,15,0,8,8,0,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHC_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHC_M_R,Grassland,0,0,12,0,0,6,0,126,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHC_M_R,Cropland,0,0,12,0,0,0,0,92,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHC_M_R,Bareland,0,0,27,0,0,9,0,16,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHC_M_R,Forest,0,0,37,0,0,20,0,200,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHC_M_R,Wetland,0,0,0,0,0,20,0,297,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHC_M_R,Water,0,0,75,0,0,0,0,142,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHC_M_R,Built-up,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHC_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,12,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHC_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHC_M_R,Grassland,0,0,0,0,0,104,0,0,17,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHC_M_R,Cropland,0,0,0,0,0,95,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHC_M_R,Wetland,0,0,0,0,0,226,0,0,62,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHC_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHC_M_R,Bareland,0,0,0,0,0,92,0,0,47,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHC_M_R,Built-up,0,0,0,0,0,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHC_M_R,Water,0,0,0,0,0,0,0,0,178,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHC_M_R,Forest,0,0,0,0,0,192,0,0,70,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHC_M_R,Permanent_ice_and_snow,0,0,0,0,0,11,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHC_M_R,Water,86,37,75,78,28,0,105,0,0,83,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHC_M_R,Cropland,40,0,12,41,5,0,58,0,0,29,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHC_M_R,Wetland,38,26,0,56,4,20,70,0,0,43,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHC_M_R,Bareland,34,25,27,0,20,9,31,0,0,30,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHC_M_R,Built-up,9,7,0,1,0,0,6,0,0,4,0,0
