,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KVD_M_R,6159
AMAZON_EXTENSION_2024_DynamicWorld_2024_24KVD_M_R,5953
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KVD_M_R,5408
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KVD_M_R,4886
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KVD_M_R,4832
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KVD_M_R,3830
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KVD_M_R,2040
