Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R,Shrubland,3,3,3,1,2,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R,Grassland,0,12,4,5,3,14,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R,Cropland,95,0,70,26,53,65,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R,Wetland,73,34,58,0,65,52,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R,Lichens_and_Mosses,2,0,3,1,2,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R,Bareland,103,44,0,16,76,81,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R,Built-up,15,10,18,0,4,15,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R,Water,169,71,122,11,0,137,6,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R,Forest,107,63,96,34,64,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,Shrubland,0,0,0,0,4,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,Grassland,0,0,0,0,12,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,Cropland,0,0,0,0,78,0,0,34,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,Wetland,0,0,0,0,74,0,0,48,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,Lichens_and_Mosses,0,0,0,0,1,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,Bareland,0,0,0,0,116,0,0,71,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,Built-up,0,0,0,0,5,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,Water,0,0,0,0,0,0,0,220,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,Forest,0,0,0,0,111,0,0,69,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,Water,51,59,76,60,0,64,62,0,102,30,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,Cropland,49,0,45,43,15,50,11,0,69,27,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,Wetland,4,11,21,6,3,7,0,0,21,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,Bareland,47,58,0,64,21,49,38,0,78,36,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,Built-up,9,14,8,0,2,8,0,0,10,7,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,Forest,61,70,70,67,24,0,35,0,85,43,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,Grassland,0,14,3,6,4,13,2,0,11,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,Grassland,0,0,0,0,4,0,2,0,0,0,7,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,Cropland,0,0,0,0,15,0,11,0,0,0,16,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,Wetland,0,0,0,0,3,0,0,0,0,0,83,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,Bareland,0,0,0,0,21,0,38,0,0,0,59,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,Built-up,0,0,0,0,2,0,0,0,0,0,1,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,Water,0,0,0,0,0,0,62,0,0,0,67,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,Forest,0,0,0,0,24,0,35,0,0,0,41,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,Water,0,85,74,24,0,81,81,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,Grassland,0,26,4,15,5,23,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,Bareland,0,38,0,29,78,74,52,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,Built-up,0,3,1,0,4,3,0,0,0,0,0,0
