Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R,Shrubland,3,1,2,1,1,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R,Grassland,0,12,28,12,11,40,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R,Cropland,74,0,27,23,20,47,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R,Wetland,112,40,0,40,3,102,75,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R,Lichens_and_Mosses,1,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R,Bareland,33,4,9,0,3,24,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R,Built-up,17,7,2,11,0,19,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R,Water,148,29,65,56,5,119,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R,Forest,89,37,56,29,21,0,40,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KVP_M_R,Permanent_ice_and_snow,7,0,1,2,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,Grassland,0,0,15,0,0,0,6,58,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,Cropland,0,0,24,0,0,0,12,38,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,Bareland,0,0,22,0,0,0,5,17,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,Built-up,0,0,2,0,0,0,2,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,Forest,0,0,43,0,0,0,24,122,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,Wetland,0,0,0,0,0,0,12,140,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,Water,0,0,64,0,0,0,0,53,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVP_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVP_M_R,Shrubland,0,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVP_M_R,Grassland,0,0,0,0,0,0,34,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVP_M_R,Cropland,0,0,0,0,0,0,37,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVP_M_R,Wetland,0,0,0,0,0,0,131,0,66,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVP_M_R,Bareland,0,0,0,0,0,0,19,0,4,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVP_M_R,Built-up,0,0,0,0,0,0,6,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVP_M_R,Water,0,0,0,0,0,0,0,0,157,0,0,0
