,0
Water,2251
Bareland,1490
Forest,1419
Grassland,899
Wetland,716
Built-up,456
Shrubland,448
Cropland,333
Permanent_ice_and_snow,264
Non_Water,246
Non_Wetland,135
Lichens_and_Mosses,47
