Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMM_M_R,Grassland,0,0,0,0,0,30,5,0,46,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMM_M_R,Water,0,0,0,0,0,173,0,0,152,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMM_M_R,Bareland,0,0,0,0,0,3,17,0,2,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMM_M_R,Built-up,0,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMM_M_R,Cropland,0,0,0,0,0,0,6,0,9,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMM_M_R,Shrubland,0,0,0,0,0,0,44,0,0,20,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMM_M_R,Grassland,0,0,0,0,0,0,24,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMM_M_R,Water,0,0,0,0,0,0,0,0,0,204,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMM_M_R,Bareland,0,0,0,0,0,0,21,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMM_M_R,Cropland,0,0,0,0,0,0,9,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMM_M_R,Wetland,0,0,0,0,0,0,82,0,0,35,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMM_M_R,Built-up,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMM_M_R,Forest,0,0,0,0,0,0,146,0,0,84,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMM_M_R,Grassland,0,164,11,66,210,30,5,294,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMM_M_R,Bareland,23,123,0,103,94,3,17,226,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMM_M_R,Forest,229,216,45,83,0,127,90,427,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMM_M_R,Cropland,165,0,12,129,262,0,6,421,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMM_M_R,Wetland,3,2,21,0,77,0,24,62,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMM_M_R,Built-up,43,100,11,0,41,0,3,121,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMM_M_R,Water,47,42,73,5,189,173,0,237,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMM_M_R,Shrubland,27,34,13,22,47,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMM_M_R,Permanent_ice_and_snow,0,1,0,1,1,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMM_M_R,Grassland,0,416,1,146,172,4,43,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMM_M_R,Bareland,0,200,0,141,37,0,19,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMM_M_R,Shrubland,0,194,2,117,117,10,71,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMM_M_R,Forest,0,363,0,147,0,13,224,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMM_M_R,Water,0,59,3,8,19,43,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMM_M_R,Built-up,0,27,0,0,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMM_M_R,Wetland,0,46,0,1,46,0,58,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMM_M_R,Cropland,0,0,9,136,111,0,15,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMM_M_R,Permanent_ice_and_snow,0,2,0,2,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMM_M_R,Shrubland,80,95,103,0,195,52,37,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMM_M_R,Forest,97,118,61,0,0,26,52,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMM_M_R,Cropland,117,0,205,0,118,7,15,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMM_M_R,Wetland,39,0,4,0,91,0,16,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMM_M_R,Bareland,5,30,0,0,22,0,1,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMM_M_R,Water,30,1,12,0,219,79,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMM_M_R,Built-up,3,49,22,0,94,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMM_M_R,Grassland,0,112,99,0,142,14,7,0,0,0,0,1
