,0
Water,13386
Wetland,11804
Forest,10612
Grassland,7192
Bareland,3347
Non_Wetland,3202
Built-up,2381
Non_Water,974
Shrubland,735
Cropland,532
Lichens_and_Mosses,82
Permanent_ice_and_snow,1
