Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19NHF_M_R,Shrubland,3,1,2,1,1,1,2,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHF_M_R,Grassland,0,12,16,3,0,4,15,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHF_M_R,Cropland,17,0,2,4,1,1,9,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHF_M_R,Wetland,58,13,0,8,0,21,36,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHF_M_R,Bareland,36,4,1,0,1,11,13,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHF_M_R,Built-up,7,0,0,3,0,1,9,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHF_M_R,Water,86,9,35,27,0,0,64,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHF_M_R,Forest,62,6,21,21,1,31,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NHF_M_R,Permanent_ice_and_snow,4,0,0,2,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHF_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHF_M_R,Grassland,0,0,8,0,0,3,0,29,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHF_M_R,Forest,0,0,30,0,0,14,0,46,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHF_M_R,Cropland,0,0,3,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHF_M_R,Wetland,0,0,0,0,0,8,0,46,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NHF_M_R,Bareland,0,0,8,0,0,5,0,1,0,0,0
