,0
Forest,14718
Cropland,12993
Shrubland,11792
Water,11359
Grassland,9755
Built-up,8451
Bareland,8207
Wetland,4195
Non_Wetland,2085
Non_Water,582
Permanent_ice_and_snow,40
Lichens_and_Mosses,5
