Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBK_M_R,Forest,526,0,176,8,0,318,400,929,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBK_M_R,Non_Water,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBK_M_R,Permanent_ice_and_snow,1,0,1,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,Wetland,0,0,0,0,0,0,27,0,349,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,Shrubland,0,0,0,0,0,0,0,0,155,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,Grassland,0,0,0,0,0,40,37,0,181,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,Forest,0,0,0,0,0,202,125,0,794,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,Water,0,0,0,0,0,277,0,0,327,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,Cropland,0,0,0,0,0,13,32,0,153,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,Built-up,0,0,0,0,0,0,5,0,3,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,Bareland,0,0,0,0,0,6,26,0,8,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,Grassland,0,151,160,12,10,84,51,226,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,Non_Wetland,1,0,2,0,2,13,4,5,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,Wetland,18,5,9,0,18,0,171,100,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,Water,112,33,164,0,132,302,0,424,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,Forest,464,195,364,15,0,486,321,758,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,Bareland,55,35,0,3,0,6,3,28,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,Non_Water,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,Shrubland,78,34,81,4,5,64,31,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,Cropland,389,0,402,16,5,78,37,266,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,Built-up,93,19,83,0,3,2,1,50,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,Grassland,0,0,0,0,0,0,45,0,0,17,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,Water,0,0,0,0,0,0,0,0,0,430,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,Wetland,0,0,0,0,0,0,92,0,0,119,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,Shrubland,0,0,0,0,0,0,34,0,0,31,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,Bareland,0,0,0,0,0,0,6,0,0,6,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,Cropland,0,0,0,0,0,0,30,0,0,10,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,Forest,0,0,0,0,0,0,171,0,0,231,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,Grassland,0,321,23,100,211,40,37,464,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,Wetland,0,3,6,0,125,0,27,108,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,Bareland,4,150,0,92,33,6,26,192,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,Water,2,216,76,12,267,277,0,447,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,Forest,158,452,100,99,0,202,125,661,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,Cropland,87,0,40,135,211,13,32,427,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,Built-up,2,92,1,0,12,0,5,92,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,Shrubland,9,28,8,10,29,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,Permanent_ice_and_snow,0,2,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,Grassland,0,563,1,95,229,0,46,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,Bareland,0,244,0,80,23,0,5,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,Shrubland,0,182,0,59,106,2,53,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,Wetland,0,68,0,0,66,0,65,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,Forest,0,441,0,139,0,124,311,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,Water,0,209,3,17,171,140,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,Built-up,0,12,0,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,Cropland,0,0,5,80,156,0,3,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,Forest,72,98,39,0,0,11,59,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,Shrubland,73,74,51,0,229,11,49,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,Wetland,22,3,7,0,235,0,54,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,Cropland,142,0,165,0,206,0,27,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,Water,34,52,33,0,633,82,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,Bareland,6,49,0,0,42,0,3,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,Built-up,8,20,17,0,32,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,Grassland,0,118,91,0,188,5,35,0,0,0,3
