Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Shrubland,379,168,110,89,96,135,193,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Non_Wetland,0,0,0,0,0,0,33,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Grassland,0,304,106,58,85,121,251,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Bareland,349,138,0,91,70,60,156,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Built-up,391,207,176,0,54,205,105,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Water,1046,374,313,33,0,290,786,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Forest,737,332,133,105,183,0,495,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Non_Water,3,4,2,0,5,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Cropland,594,0,251,169,121,250,313,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Wetland,321,168,17,1,100,67,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Lichens_and_Mosses,2,3,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LQE_M_R,Permanent_ice_and_snow,17,3,17,0,2,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQE_M_R,Non_Wetland,10,0,3,0,4,0,0,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQE_M_R,Shrubland,166,0,58,34,85,23,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQE_M_R,Grassland,0,0,65,87,137,28,0,360,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQE_M_R,Bareland,363,0,0,88,321,5,0,207,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQE_M_R,Built-up,246,0,105,0,94,11,0,259,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQE_M_R,Water,750,0,79,215,0,110,0,820,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQE_M_R,Forest,729,0,206,266,304,0,0,1216,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQE_M_R,Non_Water,4,0,1,0,7,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQE_M_R,Cropland,1043,0,259,365,310,48,0,620,0,0,0,0
