Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R,Shrubland,317,117,118,58,59,211,219,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R,Non_Wetland,4,0,0,0,0,2,34,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R,Grassland,0,200,16,10,27,224,359,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R,Bareland,285,85,0,47,54,109,63,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R,Built-up,183,91,65,0,0,118,4,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R,Water,346,69,273,1,0,321,484,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R,Forest,510,134,100,27,134,0,375,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R,Cropland,457,0,145,97,12,283,261,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R,Wetland,224,87,36,3,145,318,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R,Non_Water,3,1,2,0,1,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,Non_Wetland,10,0,0,0,8,1,1,14,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,Shrubland,129,0,59,14,73,20,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,Grassland,0,0,55,16,51,21,1,416,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,Cropland,600,0,217,61,88,32,0,599,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,Wetland,181,0,3,0,574,74,0,986,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,Bareland,110,0,0,33,239,6,0,238,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,Built-up,109,0,128,0,8,5,0,159,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,Water,95,0,28,1,0,37,1,568,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,Forest,444,0,248,30,428,0,19,1306,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,Non_Water,0,0,0,0,7,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,Permanent_ice_and_snow,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,Wetland,0,0,0,0,50,0,0,0,632,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,Shrubland,0,0,0,0,0,0,0,0,351,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,Grassland,0,0,0,0,4,0,56,0,482,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,Water,0,0,0,0,0,0,396,0,346,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,Cropland,0,0,0,0,0,0,11,0,278,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,Bareland,0,0,0,0,12,0,47,0,63,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,Built-up,0,0,0,0,0,0,0,0,4,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,Forest,0,0,0,0,55,0,274,0,695,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,Non_Wetland,5,3,7,0,5,1,7,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,Grassland,0,50,169,12,41,109,34,513,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,Bareland,42,62,0,80,94,2,1,112,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,Water,18,53,444,7,0,147,160,542,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,Forest,142,47,510,36,236,0,224,1013,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,Non_Water,0,0,3,0,6,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,Shrubland,56,32,118,22,35,21,28,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,Built-up,79,21,134,0,12,3,0,167,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,Cropland,321,0,387,89,67,34,7,466,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,Wetland,28,21,317,0,247,128,0,624,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,Permanent_ice_and_snow,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,Bareland,0,0,0,0,146,0,0,0,0,108,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,Water,0,0,0,0,0,0,0,0,0,413,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,Grassland,0,0,0,0,366,0,0,0,0,12,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,Shrubland,0,0,0,0,217,0,0,0,0,54,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,Cropland,0,0,0,0,266,0,0,0,0,42,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,Wetland,0,0,0,0,532,0,0,0,0,326,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,Forest,0,0,0,0,462,0,0,0,0,216,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,Built-up,0,0,0,0,1,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,Grassland,0,266,16,44,4,355,56,276,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,Forest,248,327,38,61,55,0,274,342,0,0,17,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,Bareland,30,331,0,77,12,157,47,269,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,Built-up,21,149,14,0,0,81,0,130,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,Cropland,142,0,6,102,0,325,11,327,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,Wetland,39,39,11,1,50,265,0,86,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,Water,48,255,66,7,0,319,396,319,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,Shrubland,59,73,18,32,0,93,0,0,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNK_M_R,Grassland,0,422,1,90,7,69,146,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNK_M_R,Forest,0,268,2,120,122,0,218,0,0,0,0,0
