,0
Forest,16043
Grassland,12509
Water,12394
Wetland,10956
Cropland,5225
Shrubland,4266
Non_Wetland,4049
Bareland,3804
Built-up,2359
Non_Water,1046
Lichens_and_Mosses,23
Permanent_ice_and_snow,23
