Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R,Shrubland,3,2,3,3,2,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R,Grassland,0,22,49,5,5,13,12,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R,Cropland,91,0,97,36,17,45,45,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R,Wetland,147,23,0,46,11,105,87,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R,Bareland,71,9,62,0,19,39,40,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R,Built-up,29,17,31,25,0,21,24,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R,Water,180,41,186,131,37,0,138,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R,Forest,100,36,101,49,21,61,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R,Permanent_ice_and_snow,22,2,14,16,7,6,13,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,Grassland,0,0,10,0,0,5,0,73,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,Cropland,0,0,20,0,0,8,0,129,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,Bareland,0,0,17,0,0,6,0,73,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,Built-up,0,0,4,0,0,1,0,34,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,Forest,0,0,37,0,0,16,0,155,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,Wetland,0,0,0,0,0,24,0,228,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,Water,0,0,72,0,0,0,0,162,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,18,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,Grassland,0,0,0,0,0,36,0,0,12,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,Cropland,0,0,0,0,0,98,0,0,24,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,Wetland,0,0,0,0,0,147,0,0,72,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,Built-up,0,0,0,0,0,38,0,0,15,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,Water,0,0,0,0,0,0,0,0,189,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,Forest,0,0,0,0,0,93,0,0,45,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,Bareland,0,0,0,0,0,73,0,0,19,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,Permanent_ice_and_snow,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,Water,58,119,88,28,56,0,124,0,0,167,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,Cropland,36,0,20,18,41,8,70,0,0,96,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,Wetland,9,55,0,1,10,24,56,0,0,86,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,Bareland,45,68,17,0,31,7,60,0,0,86,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,Built-up,22,24,4,12,0,2,22,0,0,28,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,Forest,40,80,45,23,45,17,0,0,0,101,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,Grassland,0,27,10,4,15,5,39,0,0,41,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,Permanent_ice_and_snow,9,17,0,0,4,0,16,0,0,28,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,Water,0,101,107,71,158,0,87,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,Grassland,0,47,18,7,36,10,33,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,Wetland,0,89,0,25,84,79,65,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,Built-up,0,4,1,2,0,1,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,Forest,0,56,49,14,83,50,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,Cropland,0,0,17,5,66,17,29,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,Bareland,0,29,9,0,55,28,27,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,Permanent_ice_and_snow,0,5,4,10,14,7,6,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUH_M_R,Water,28,46,65,80,0,0,89,0,0,0,14
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUH_M_R,Cropland,31,0,19,28,0,27,33,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUH_M_R,Wetland,48,50,0,61,0,61,68,0,0,0,25
