Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Shrubland,239,75,70,52,104,63,92,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Non_Wetland,0,0,0,0,0,0,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Grassland,0,113,36,17,104,35,86,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Bareland,293,82,0,51,20,68,91,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Built-up,159,67,68,0,57,7,9,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Water,657,59,230,3,222,0,305,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Cropland,376,0,112,49,123,43,146,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Forest,347,106,32,29,0,29,83,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Non_Water,4,2,3,0,1,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Wetland,118,16,38,1,52,73,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRL_M_R,Permanent_ice_and_snow,8,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,Non_Wetland,8,0,3,0,0,2,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,Shrubland,97,0,60,45,10,58,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,Grassland,0,0,30,56,8,29,0,130,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,Cropland,426,0,103,174,12,78,0,218,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,Bareland,140,0,0,70,1,202,0,104,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,Built-up,94,0,28,0,2,25,0,65,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,Water,189,0,139,17,4,0,0,340,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,Forest,246,0,72,130,0,134,0,450,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,Non_Water,4,0,0,1,0,3,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,Wetland,64,0,27,2,2,131,0,106,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRL_M_R,Permanent_ice_and_snow,0,0,1,0,0,3,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRL_M_R,Non_Wetland,3,0,5,0,0,7,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRL_M_R,Grassland,0,2,86,12,30,129,0,253,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRL_M_R,Bareland,99,6,0,26,3,144,0,106,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRL_M_R,Built-up,88,1,163,0,4,26,0,84,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRL_M_R,Water,104,0,166,5,28,0,0,536,0,0,0,0
