,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQH_M_R,13086
AMAZON_EXTENSION_2024_WorldCover_2021_23LQH_M_R,12519
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQH_M_R,12040
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQH_M_R,11356
AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQH_M_R,10652
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQH_M_R,7842
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQH_M_R,4965
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQH_M_R,4445
