Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R,Shrubland,389,85,74,63,163,71,27,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R,Grassland,0,264,138,161,281,73,61,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R,Non_Wetland,2,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R,Bareland,166,20,0,27,38,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R,Built-up,353,114,128,0,176,3,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R,Water,1422,203,411,27,634,342,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R,Forest,1344,305,137,162,0,326,179,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R,Cropland,586,0,200,156,312,28,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R,Non_Water,2,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R,Wetland,316,26,40,4,75,0,53,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R,Permanent_ice_and_snow,28,3,8,1,9,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,Non_Wetland,2,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,Shrubland,114,0,31,30,32,0,32,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,Grassland,0,0,88,175,123,0,127,390,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,Bareland,137,0,0,41,5,0,93,66,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,Built-up,177,0,60,0,9,0,35,97,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,Water,582,0,28,101,303,0,0,706,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,Forest,864,0,157,368,0,0,387,1282,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,Non_Water,0,0,1,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,Cropland,605,0,208,274,105,0,73,342,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,Wetland,157,0,11,16,71,0,106,201,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,Permanent_ice_and_snow,17,0,1,0,4,0,7,21,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,Shrubland,0,0,0,0,0,0,0,0,249,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,Grassland,0,0,0,0,0,75,25,0,398,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,Water,0,0,0,0,0,503,0,0,358,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,Cropland,0,0,0,0,0,2,4,0,92,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,Forest,0,0,0,0,0,326,98,0,794,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,Built-up,0,0,0,0,0,2,2,0,34,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,Bareland,0,0,0,0,0,0,1,0,23,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,Wetland,0,0,0,0,0,0,7,0,328,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,Grassland,0,17,222,114,134,33,96,405,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,Non_Wetland,0,0,0,0,1,2,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,Water,458,5,391,17,235,32,0,809,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,Forest,877,16,392,152,0,58,345,1378,0,0,0,0
