Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KLE_M_R,Shrubland,3,3,1,3,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLE_M_R,Grassland,0,8,0,8,5,4,11,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLE_M_R,Cropland,68,0,4,58,24,45,53,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLE_M_R,Wetland,26,6,0,17,0,23,16,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLE_M_R,Lichens_and_Mosses,2,1,0,1,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLE_M_R,Bareland,84,34,4,0,25,60,77,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLE_M_R,Built-up,13,10,0,10,0,6,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLE_M_R,Water,104,31,1,92,7,0,88,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLE_M_R,Forest,73,31,1,54,27,41,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLE_M_R,Permanent_ice_and_snow,4,0,0,5,0,3,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLE_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLE_M_R,Cropland,0,0,11,0,0,13,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLE_M_R,Grassland,0,0,0,0,0,1,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLE_M_R,Wetland,0,0,0,0,0,0,0,17,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLE_M_R,Water,0,0,44,0,0,0,0,11,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLE_M_R,Bareland,0,0,24,0,0,14,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLE_M_R,Forest,0,0,22,0,0,15,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLE_M_R,Shrubland,0,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLE_M_R,Grassland,0,0,0,0,0,10,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLE_M_R,Wetland,0,0,0,0,0,20,0,0,12,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLE_M_R,Bareland,0,0,0,0,0,107,0,0,54,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLE_M_R,Built-up,0,0,0,0,0,1,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLE_M_R,Water,0,0,0,0,0,0,0,0,128,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLE_M_R,Forest,0,0,0,0,0,65,0,0,31,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLE_M_R,Cropland,0,0,0,0,0,61,0,0,16,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLE_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLE_M_R,Water,60,27,44,55,34,0,40,0,0,106,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLE_M_R,Cropland,58,0,11,52,33,13,36,0,0,67,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLE_M_R,Bareland,69,37,24,0,58,14,36,0,0,83,16,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLE_M_R,Built-up,10,6,0,7,0,0,5,0,0,10,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLE_M_R,Forest,58,39,22,47,33,15,0,0,0,78,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLE_M_R,Grassland,0,9,0,3,3,1,8,0,0,14,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLE_M_R,Wetland,4,1,0,3,1,0,3,0,0,5,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLE_M_R,Permanent_ice_and_snow,3,0,0,1,0,0,1,0,0,7,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLE_M_R,Water,0,77,0,55,10,0,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLE_M_R,Grassland,0,27,0,5,10,9,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLE_M_R,Wetland,0,15,0,5,0,16,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLE_M_R,Bareland,0,78,0,0,20,65,37,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLE_M_R,Built-up,0,4,0,1,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLE_M_R,Forest,0,72,0,25,28,50,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLE_M_R,Cropland,0,0,0,12,30,11,21,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLE_M_R,Permanent_ice_and_snow,0,1,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLE_M_R,Cropland,13,0,1,18,0,12,21,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLE_M_R,Wetland,2,6,0,22,0,15,20,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLE_M_R,Built-up,1,11,0,7,0,2,10,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLE_M_R,Water,4,21,15,79,0,0,60,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLE_M_R,Forest,8,13,3,26,0,10,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLE_M_R,Grassland,0,9,2,10,0,5,9,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLE_M_R,Bareland,0,14,3,0,0,26,14,0,0,0,0,1
