,0
Cropland,1912
Water,1899
Forest,1858
Wetland,1504
Grassland,1148
Bareland,812
Non_Wetland,449
Built-up,393
Shrubland,293
Non_Water,234
Permanent_ice_and_snow,142
Lichens_and_Mosses,27
