Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Shrubland,302,121,97,79,38,184,93,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Non_Wetland,7,2,1,0,0,3,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Grassland,0,191,55,39,41,164,106,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Bareland,115,31,0,37,46,31,4,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Built-up,181,100,56,0,13,132,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Water,348,129,123,8,0,508,173,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Forest,901,361,140,127,320,0,328,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Cropland,450,0,121,121,59,349,84,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Wetland,205,83,25,2,127,183,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Non_Water,2,1,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LND_M_R,Permanent_ice_and_snow,16,0,10,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Non_Wetland,2,0,1,0,0,3,16,10,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Shrubland,111,0,43,21,54,65,53,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Grassland,0,0,29,18,67,111,43,277,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Cropland,687,0,72,120,97,159,9,551,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Wetland,124,0,62,2,293,222,0,156,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Bareland,136,0,0,14,40,12,8,91,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Built-up,166,0,53,0,14,16,1,143,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Water,147,0,30,23,0,266,137,370,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Forest,546,0,187,77,498,0,286,1268,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Non_Water,1,0,0,0,5,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LND_M_R,Permanent_ice_and_snow,12,0,13,0,0,0,13,24,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LND_M_R,Wetland,0,0,0,0,2,0,0,0,380,0,0,0
