Dataset,MajorityClass,Forest,Cropland,Bareland,Built-up,Wetland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYL_M_R,Grassland,0,0,0,0,0,62,0,0,0,17,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYL_M_R,Shrubland,0,0,0,0,0,4,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYL_M_R,Wetland,0,0,0,0,0,44,0,0,0,37,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYL_M_R,Forest,0,0,0,0,0,136,0,0,0,85,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYL_M_R,Water,0,0,0,0,0,0,0,0,0,186,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYL_M_R,Cropland,0,0,0,0,0,5,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYL_M_R,Built-up,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,Grassland,206,207,76,132,59,21,0,306,0,0,70,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,Bareland,108,174,0,136,55,27,98,231,0,0,34,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,Forest,0,192,264,126,217,103,274,388,0,0,14,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,Cropland,105,0,15,96,5,2,110,174,0,0,57,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,Wetland,12,3,6,0,0,6,8,22,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,Built-up,18,56,4,0,3,0,8,53,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,Water,215,75,204,31,258,0,62,228,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,Shrubland,11,8,8,9,0,0,11,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,Permanent_ice_and_snow,0,4,0,9,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,Shrubland,36,57,0,34,13,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,Grassland,179,566,2,111,36,126,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,Forest,0,320,1,191,85,404,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,Bareland,92,191,0,153,77,186,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,Built-up,5,26,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,Water,42,74,7,18,36,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,Wetland,34,33,0,16,0,82,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,Cropland,33,0,4,27,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,Permanent_ice_and_snow,0,1,0,4,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,Shrubland,85,32,20,0,0,13,24,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,Forest,0,76,54,0,18,59,68,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,Cropland,67,0,115,0,0,6,64,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,Bareland,156,29,0,0,52,109,27,0,0,0,0,47
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,Water,331,7,10,0,44,0,17,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,Wetland,185,1,6,0,0,63,9,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,Built-up,67,30,35,0,1,9,7,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,Grassland,276,116,125,0,28,91,0,0,0,0,0,9
