Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KLB_M_R,Shrubland,3,3,1,3,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLB_M_R,Grassland,0,20,2,12,10,11,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLB_M_R,Cropland,102,0,7,79,32,55,76,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLB_M_R,Wetland,59,33,0,23,0,25,31,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLB_M_R,Lichens_and_Mosses,3,3,0,2,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLB_M_R,Bareland,110,59,0,0,19,64,73,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLB_M_R,Built-up,26,15,0,15,0,14,20,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLB_M_R,Water,172,79,5,118,16,0,126,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLB_M_R,Forest,105,60,3,83,30,42,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KLB_M_R,Permanent_ice_and_snow,7,0,0,8,0,4,4,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLB_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLB_M_R,Cropland,0,0,29,0,0,20,0,16,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLB_M_R,Bareland,0,0,29,0,0,16,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLB_M_R,Built-up,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLB_M_R,Water,0,0,61,0,0,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLB_M_R,Forest,0,0,32,0,0,21,0,9,0,0,0,0
