,0
Water,3513
Forest,2599
Bareland,2465
Cropland,2077
Grassland,1597
Wetland,1056
Built-up,790
Shrubland,540
Non_Water,500
Non_Wetland,239
Permanent_ice_and_snow,196
Lichens_and_Mosses,90
