Dataset,MajorityClass,Grassland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Cropland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21NUF_M_R,Shrubland,3,3,3,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUF_M_R,Grassland,0,5,6,3,1,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUF_M_R,Cropland,32,1,22,5,3,17,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUF_M_R,Wetland,78,0,25,2,41,66,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUF_M_R,Bareland,66,3,0,3,36,45,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUF_M_R,Built-up,18,3,11,0,4,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUF_M_R,Water,129,50,114,3,0,113,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUF_M_R,Forest,83,33,49,15,42,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21NUF_M_R,Permanent_ice_and_snow,10,1,5,0,0,10,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUF_M_R,Shrubland,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUF_M_R,Cropland,0,0,0,0,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUF_M_R,Forest,0,30,0,0,15,0,91,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUF_M_R,Wetland,0,0,0,0,10,0,79,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUF_M_R,Water,0,46,0,0,0,0,71,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUF_M_R,Grassland,0,4,0,0,1,0,19,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUF_M_R,Bareland,0,10,0,0,13,0,25,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUF_M_R,Built-up,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUF_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUF_M_R,Shrubland,0,0,0,0,4,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUF_M_R,Grassland,0,0,0,0,13,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUF_M_R,Cropland,0,0,0,0,10,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUF_M_R,Wetland,0,0,0,0,59,0,0,32,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUF_M_R,Water,0,0,0,0,0,0,0,118,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUF_M_R,Forest,0,0,0,0,83,0,0,38,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUF_M_R,Bareland,0,0,0,0,57,0,0,29,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUF_M_R,Built-up,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUF_M_R,Water,42,46,6,14,0,86,0,0,109,56,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUF_M_R,Cropland,7,0,0,2,0,14,0,0,30,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUF_M_R,Wetland,6,0,0,4,10,20,0,0,38,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUF_M_R,Bareland,37,10,0,14,13,46,0,0,69,50,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUF_M_R,Built-up,6,0,1,0,0,7,0,0,13,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUF_M_R,Forest,26,30,14,27,15,0,0,0,80,56,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUF_M_R,Grassland,0,4,0,2,1,12,0,0,24,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUF_M_R,Permanent_ice_and_snow,4,0,0,1,0,4,0,0,10,7,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUF_M_R,Grassland,0,12,4,13,12,11,0,0,0,9,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUF_M_R,Forest,0,50,18,29,53,0,0,0,0,5,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUF_M_R,Water,0,73,53,31,0,59,0,0,0,1,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUF_M_R,Wetland,0,0,12,15,39,35,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUF_M_R,Built-up,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUF_M_R,Cropland,0,5,2,10,10,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUF_M_R,Bareland,0,23,0,12,29,25,0,0,0,2,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUF_M_R,Permanent_ice_and_snow,0,1,2,7,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUF_M_R,Wetland,14,0,18,0,36,42,0,0,0,11,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUF_M_R,Water,8,46,60,0,0,67,0,0,0,28,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUF_M_R,Forest,17,13,27,0,25,0,0,0,0,17,16
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUF_M_R,Grassland,0,2,12,0,4,8,0,0,0,5,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUF_M_R,Built-up,0,0,1,0,1,4,0,0,0,4,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUF_M_R,Bareland,0,0,0,0,6,8,0,0,0,4,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUF_M_R,Cropland,0,0,0,0,0,1,0,0,0,0,0
