Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Forest,Water,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21KWQ_M_R,Shrubland,3,1,2,1,1,3,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWQ_M_R,Grassland,0,17,19,17,9,29,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWQ_M_R,Cropland,79,0,16,39,24,48,34,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWQ_M_R,Wetland,34,1,0,21,1,20,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWQ_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWQ_M_R,Bareland,41,2,3,0,2,19,22,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWQ_M_R,Built-up,22,7,1,11,0,15,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWQ_M_R,Water,112,9,34,84,10,83,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWQ_M_R,Forest,88,27,25,44,20,0,31,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWQ_M_R,Permanent_ice_and_snow,4,0,0,3,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWQ_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWQ_M_R,Grassland,0,0,6,0,0,0,5,22,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWQ_M_R,Cropland,0,0,7,0,0,0,12,18,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWQ_M_R,Bareland,0,0,12,0,0,0,8,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWQ_M_R,Built-up,0,0,0,0,0,0,1,4,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWQ_M_R,Forest,0,0,26,0,0,0,17,29,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWQ_M_R,Water,0,0,37,0,0,0,0,11,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWQ_M_R,Wetland,0,0,0,0,0,0,0,20,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWQ_M_R,Shrubland,0,0,0,0,0,0,2,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWQ_M_R,Grassland,0,0,0,0,0,0,21,0,11,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWQ_M_R,Cropland,0,0,0,0,0,0,47,0,15,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWQ_M_R,Wetland,0,0,0,0,0,0,25,0,17,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWQ_M_R,Bareland,0,0,0,0,0,0,19,0,24,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWQ_M_R,Built-up,0,0,0,0,0,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWQ_M_R,Water,0,0,0,0,0,0,0,0,121,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWQ_M_R,Forest,0,0,0,0,0,0,60,0,35,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWQ_M_R,Water,16,43,37,35,25,65,0,0,0,23,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWQ_M_R,Cropland,23,0,7,21,25,51,12,0,0,38,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWQ_M_R,Bareland,2,36,12,0,20,19,8,0,0,13,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWQ_M_R,Built-up,6,11,0,3,0,9,1,0,0,8,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWQ_M_R,Forest,31,57,26,30,31,0,17,0,0,46,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWQ_M_R,Grassland,0,27,6,12,13,37,5,0,0,25,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWQ_M_R,Wetland,1,4,0,0,2,7,0,0,0,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWQ_M_R,Permanent_ice_and_snow,0,5,0,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWQ_M_R,Grassland,0,56,2,0,15,15,15,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWQ_M_R,Wetland,0,31,0,2,6,5,15,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWQ_M_R,Bareland,0,16,0,0,14,14,26,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWQ_M_R,Built-up,0,3,0,0,0,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWQ_M_R,Water,0,92,0,8,26,23,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWQ_M_R,Forest,0,61,3,0,30,0,44,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWQ_M_R,Cropland,0,0,0,0,23,19,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWQ_M_R,Permanent_ice_and_snow,0,0,0,1,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWQ_M_R,Cropland,27,0,2,8,0,22,7,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWQ_M_R,Water,34,22,13,42,0,71,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWQ_M_R,Wetland,18,14,0,6,0,31,14,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWQ_M_R,Bareland,3,1,0,0,0,8,4,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWQ_M_R,Built-up,6,9,3,6,0,11,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWQ_M_R,Forest,17,15,2,11,0,0,13,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWQ_M_R,Grassland,0,5,1,2,0,5,1,0,0,0,0,0
