,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KRA_M_R,9337
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRA_M_R,7904
AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRA_M_R,7438
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRA_M_R,7429
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRA_M_R,6934
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRA_M_R,5210
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRA_M_R,1696
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRA_M_R,1527
