Dataset,MajorityClass,Grassland,Cropland,Forest,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVT_M_R,Shrubland,0,0,0,0,0,0,11,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVT_M_R,Cropland,0,0,0,0,0,0,17,0,0,12,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVT_M_R,Water,0,0,0,0,0,0,0,0,0,299,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVT_M_R,Forest,0,0,0,0,0,0,146,0,0,82,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVT_M_R,Built-up,0,0,0,0,0,0,2,0,0,5,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVT_M_R,Bareland,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVT_M_R,Grassland,0,346,331,50,30,39,54,330,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVT_M_R,Forest,266,366,0,191,38,46,106,335,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVT_M_R,Wetland,55,125,224,0,27,5,61,141,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVT_M_R,Bareland,0,41,14,0,0,23,3,17,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVT_M_R,Water,6,105,264,268,27,3,0,53,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVT_M_R,Shrubland,11,14,11,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVT_M_R,Cropland,64,0,145,0,3,17,12,140,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVT_M_R,Built-up,3,34,7,0,0,0,0,11,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVT_M_R,Permanent_ice_and_snow,0,2,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVT_M_R,Grassland,0,332,203,24,0,80,18,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVT_M_R,Forest,0,279,0,104,0,90,130,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVT_M_R,Wetland,0,61,252,0,0,12,158,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVT_M_R,Shrubland,0,25,36,3,0,9,1,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVT_M_R,Bareland,0,3,0,7,0,10,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVT_M_R,Water,0,80,87,71,0,7,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVT_M_R,Built-up,0,3,3,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVT_M_R,Cropland,0,0,24,4,0,14,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVT_M_R,Forest,81,107,0,8,4,0,36,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVT_M_R,Shrubland,28,19,73,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVT_M_R,Wetland,235,134,590,0,22,0,182,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVT_M_R,Water,71,37,298,56,8,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVT_M_R,Cropland,52,0,59,0,6,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVT_M_R,Grassland,0,153,232,18,34,0,44,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVT_M_R,Built-up,0,4,7,0,2,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVT_M_R,Bareland,0,3,8,2,0,0,3,0,0,0,0,0
