Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTH_M_R,Shrubland,0,0,0,0,0,0,31,0,0,14,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTH_M_R,Water,0,0,0,0,0,0,0,0,0,490,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTH_M_R,Forest,0,0,0,0,0,0,351,0,0,283,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTH_M_R,Cropland,0,0,0,0,0,0,43,0,0,19,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LTH_M_R,Wetland,0,0,0,0,0,0,59,0,0,58,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTH_M_R,Grassland,0,478,26,116,336,42,5,426,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTH_M_R,Bareland,3,221,0,140,121,38,3,240,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTH_M_R,Built-up,9,148,1,0,66,2,1,158,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTH_M_R,Forest,139,663,59,203,0,174,51,818,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTH_M_R,Water,13,455,78,68,311,254,0,484,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTH_M_R,Shrubland,3,25,1,7,26,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTH_M_R,Cropland,31,0,2,64,215,3,0,263,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTH_M_R,Wetland,0,46,0,1,22,0,0,45,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LTH_M_R,Permanent_ice_and_snow,0,2,1,0,1,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTH_M_R,Grassland,0,429,7,149,242,24,134,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTH_M_R,Bareland,0,211,0,91,41,0,61,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTH_M_R,Forest,0,494,4,312,0,62,387,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTH_M_R,Shrubland,0,114,0,49,64,0,27,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTH_M_R,Built-up,0,56,10,0,16,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTH_M_R,Water,0,50,9,26,81,59,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTH_M_R,Cropland,0,0,2,100,86,6,15,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTH_M_R,Wetland,0,3,0,2,10,0,27,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LTH_M_R,Permanent_ice_and_snow,0,1,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTH_M_R,Forest,145,222,164,0,0,34,116,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTH_M_R,Shrubland,46,65,58,0,104,14,33,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTH_M_R,Water,35,4,24,0,297,144,0,0,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTH_M_R,Bareland,2,46,0,0,51,6,69,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTH_M_R,Cropland,70,0,90,0,115,16,13,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTH_M_R,Built-up,21,115,63,0,167,0,19,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTH_M_R,Wetland,8,4,0,0,42,0,13,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24LTH_M_R,Grassland,0,146,119,0,232,75,84,0,0,0,0,15
