Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Shrubland,384,74,65,61,183,39,26,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Grassland,0,319,83,54,342,93,53,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Non_Wetland,20,10,5,0,4,8,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Bareland,711,171,0,33,104,47,173,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Built-up,344,103,93,0,170,3,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Water,1617,166,323,8,537,470,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Forest,1915,327,184,162,0,293,313,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Cropland,698,0,109,86,302,39,42,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Wetland,1687,328,105,9,458,0,472,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Non_Water,1,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Lichens_and_Mosses,2,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23MQR_M_R,Permanent_ice_and_snow,43,0,1,0,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Non_Wetland,8,0,1,2,6,26,5,11,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Shrubland,83,0,17,27,64,56,37,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Grassland,0,0,76,91,441,429,236,619,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Cropland,608,0,77,129,389,241,121,496,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Wetland,456,0,12,19,619,0,990,636,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Bareland,224,0,0,32,233,151,445,249,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Built-up,180,0,57,0,128,42,16,261,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Water,465,0,62,49,600,495,0,662,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Forest,841,0,194,232,0,698,525,1424,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Non_Water,1,0,0,0,0,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Lichens_and_Mosses,2,0,0,0,1,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQR_M_R,Permanent_ice_and_snow,2,0,0,0,1,24,2,9,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQR_M_R,Wetland,0,0,0,0,0,0,84,0,2058,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQR_M_R,Shrubland,0,0,0,0,0,0,0,0,292,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQR_M_R,Grassland,0,0,0,0,0,111,10,0,1225,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQR_M_R,Water,0,0,0,0,0,775,0,0,1225,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQR_M_R,Forest,0,0,0,0,0,393,128,0,2076,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQR_M_R,Bareland,0,0,0,0,0,123,21,0,320,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQR_M_R,Built-up,0,0,0,0,0,13,3,0,122,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQR_M_R,Cropland,0,0,0,0,0,52,3,0,387,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,27,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Grassland,0,123,293,85,425,381,33,561,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Non_Wetland,7,0,4,1,8,28,2,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Wetland,525,1,175,4,824,0,310,415,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQR_M_R,Built-up,176,11,221,0,68,79,5,180,0,0,0,0
