,0
Wetland,11330
Water,10910
Forest,9473
Grassland,7780
Bareland,3329
Non_Wetland,2845
Built-up,1518
Shrubland,1271
Non_Water,626
Permanent_ice_and_snow,204
Cropland,199
Lichens_and_Mosses,39
