Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R,Shrubland,3,2,3,2,1,1,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R,Grassland,0,16,23,16,8,20,29,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R,Cropland,95,0,45,67,30,49,79,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R,Wetland,99,31,0,38,1,50,66,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R,Lichens_and_Mosses,1,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R,Bareland,101,21,19,0,15,45,60,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R,Built-up,21,10,4,17,0,7,16,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R,Water,180,51,66,114,4,0,143,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R,Forest,93,31,34,47,24,43,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KRV_M_R,Permanent_ice_and_snow,15,1,1,16,0,1,6,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,Grassland,0,0,7,0,0,5,0,32,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,Cropland,0,0,24,0,0,23,0,75,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,Bareland,0,0,31,0,0,19,0,46,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,Built-up,0,0,0,0,0,1,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,Forest,0,0,36,0,0,26,0,68,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,Wetland,0,0,0,0,0,3,0,137,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,Water,0,0,58,0,0,0,0,59,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRV_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRV_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRV_M_R,Cropland,0,0,0,0,0,130,0,0,34,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRV_M_R,Wetland,0,0,0,0,0,106,0,0,25,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRV_M_R,Bareland,0,0,0,0,0,112,0,0,37,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRV_M_R,Built-up,0,0,0,0,0,15,0,0,1,0,0,0
