Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Non_Wetland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20KQC_M_R,Shrubland,3,1,1,1,1,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQC_M_R,Grassland,0,9,3,1,1,9,2,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQC_M_R,Cropland,64,0,32,16,19,30,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQC_M_R,Wetland,13,2,0,0,2,7,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQC_M_R,Lichens_and_Mosses,1,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQC_M_R,Bareland,29,8,0,5,4,15,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQC_M_R,Built-up,8,2,5,0,1,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQC_M_R,Water,75,11,39,0,0,38,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQC_M_R,Forest,43,13,18,15,2,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20KQC_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQC_M_R,Shrubland,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQC_M_R,Grassland,0,0,0,0,11,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQC_M_R,Cropland,0,0,0,0,34,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQC_M_R,Bareland,0,0,0,0,16,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQC_M_R,Built-up,0,0,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQC_M_R,Water,0,0,0,0,0,0,0,43,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQC_M_R,Forest,0,0,0,0,20,0,0,7,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQC_M_R,Wetland,0,0,0,0,6,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQC_M_R,Water,23,34,22,11,0,23,19,0,41,5,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQC_M_R,Cropland,29,0,23,17,6,25,4,0,31,5,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQC_M_R,Bareland,20,22,0,9,0,11,3,0,8,4,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQC_M_R,Built-up,5,6,4,0,0,4,0,0,3,0,0,0
