,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNA_M_R,3323
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,3271
AMAZON_EXTENSION_2024_WorldCover_2021_20KNA_M_R,3117
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,2701
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNA_M_R,1457
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,1421
