Dataset,MajorityClass,Grassland,Forest,Wetland,Cropland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNS_M_R,Non_Water,1,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNS_M_R,Lichens_and_Mosses,1,2,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNS_M_R,Permanent_ice_and_snow,0,1,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,Shrubland,0,0,0,0,0,0,0,0,216,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,Wetland,0,0,0,0,0,0,252,0,3557,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,Grassland,0,0,292,0,0,0,42,0,2135,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,Cropland,0,0,176,0,0,0,6,0,968,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,Forest,0,0,657,0,0,0,177,0,2584,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,Bareland,0,0,207,0,0,0,22,0,753,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,Built-up,0,0,78,0,0,0,3,0,385,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,Water,0,0,924,0,0,0,0,0,1442,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Grassland,0,195,707,164,622,204,132,561,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Non_Wetland,6,2,23,3,10,3,2,12,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Wetland,1203,477,0,314,1441,167,1033,1205,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Forest,1066,0,1041,47,1002,336,275,922,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Built-up,181,34,155,19,394,0,21,196,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Non_Water,1,0,0,0,2,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Water,429,359,1050,8,891,26,0,386,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Shrubland,61,14,61,20,56,16,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Bareland,203,5,142,70,0,41,49,65,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Cropland,309,13,387,0,431,98,50,219,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Lichens_and_Mosses,0,0,2,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNS_M_R,Permanent_ice_and_snow,1,0,1,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNS_M_R,Grassland,0,0,0,0,0,0,372,0,0,109,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNS_M_R,Shrubland,0,0,0,0,0,0,25,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNS_M_R,Wetland,0,0,0,0,0,0,2046,0,0,1046,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNS_M_R,Bareland,0,0,0,0,0,0,471,0,0,99,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNS_M_R,Forest,0,0,0,0,0,0,544,0,0,253,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNS_M_R,Cropland,0,0,0,0,0,0,92,0,0,33,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNS_M_R,Water,0,0,0,0,0,0,0,0,0,613,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNS_M_R,Built-up,0,0,0,0,0,0,83,0,0,13,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,Grassland,0,724,314,398,241,167,42,514,0,0,16,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,Wetland,588,929,0,414,349,163,271,496,0,0,16,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,Bareland,182,290,251,435,0,279,24,369,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,Built-up,241,184,78,232,49,0,3,240,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,Water,385,651,1045,361,313,151,0,465,0,0,13,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,Forest,969,0,692,474,314,264,187,634,0,0,44,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,Cropland,178,313,180,0,77,62,6,216,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,Shrubland,11,15,1,12,8,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNS_M_R,Permanent_ice_and_snow,1,1,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNS_M_R,Grassland,0,333,595,746,36,505,304,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNS_M_R,Wetland,0,656,0,1319,81,447,966,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNS_M_R,Forest,0,0,608,391,15,816,627,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNS_M_R,Bareland,0,114,214,150,0,274,187,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNS_M_R,Built-up,0,33,37,65,8,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNS_M_R,Shrubland,0,10,29,34,1,77,5,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNS_M_R,Water,0,135,706,203,133,149,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNS_M_R,Cropland,0,12,40,0,1,56,18,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNS_M_R,Wetland,1003,1945,0,762,678,0,1199,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNS_M_R,Forest,232,0,124,223,104,0,199,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNS_M_R,Shrubland,37,108,16,45,15,0,19,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNS_M_R,Cropland,111,48,18,0,158,0,27,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNS_M_R,Built-up,42,290,19,152,55,0,32,0,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNS_M_R,Water,164,617,378,75,185,0,0,0,0,0,0,5
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNS_M_R,Bareland,29,137,72,85,0,0,169,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNS_M_R,Grassland,0,656,246,304,235,0,268,0,0,0,0,4
