Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Non_Water,Shrubland,Non_Wetland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQD_M_R,Forest,0,23,2,15,35,0,11,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQD_M_R,Cropland,0,0,0,12,6,15,3,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQD_M_R,Wetland,0,7,0,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQD_M_R,Built-up,0,0,0,0,1,3,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQD_M_R,Permanent_ice_and_snow,0,2,0,0,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQD_M_R,Water,8,7,35,0,0,7,4,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQD_M_R,Cropland,13,0,17,0,12,9,6,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQD_M_R,Wetland,6,3,12,0,5,3,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQD_M_R,Forest,10,8,14,0,12,0,1,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQD_M_R,Grassland,0,4,12,0,6,8,6,0,0,0,3
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQD_M_R,Bareland,0,1,0,0,3,0,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQD_M_R,Built-up,0,5,4,0,1,3,0,0,0,0,0
