Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20NNM_M_R,Shrubland,3,1,3,3,2,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NNM_M_R,Grassland,0,1,6,4,1,2,11,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NNM_M_R,Cropland,14,0,1,2,0,1,6,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NNM_M_R,Wetland,92,0,0,36,0,32,55,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NNM_M_R,Bareland,77,1,0,0,5,31,33,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NNM_M_R,Built-up,18,0,0,12,0,2,10,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NNM_M_R,Water,118,0,44,91,0,0,87,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NNM_M_R,Forest,80,6,22,40,1,31,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20NNM_M_R,Permanent_ice_and_snow,20,0,0,15,0,5,7,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNM_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNM_M_R,Grassland,0,0,6,0,0,1,0,32,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNM_M_R,Forest,0,0,19,0,0,13,0,72,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNM_M_R,Wetland,0,0,0,0,0,11,0,129,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNM_M_R,Water,0,0,45,0,0,0,0,78,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNM_M_R,Bareland,0,0,18,0,0,9,0,36,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNM_M_R,Built-up,0,0,2,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNM_M_R,Cropland,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNM_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,7,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNM_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNM_M_R,Grassland,0,0,0,0,0,18,0,0,3,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNM_M_R,Cropland,0,0,0,0,0,3,0,0,0,0,0
