,0
AMAZON_EXTENSION_2024_WorldCover_2021_20LRH_M_R,13471
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRH_M_R,12931
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRH_M_R,12896
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRH_M_R,12245
AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRH_M_R,11594
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRH_M_R,9213
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRH_M_R,7846
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRH_M_R,2333
