,0
Forest,23585
Water,22455
Grassland,18669
Cropland,17744
Wetland,10210
Built-up,9326
Bareland,7659
Shrubland,6419
Non_Wetland,4586
Non_Water,2974
Permanent_ice_and_snow,58
Lichens_and_Mosses,28
