Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21KTR_M_R,Shrubland,3,3,3,2,1,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTR_M_R,Grassland,0,13,16,9,3,11,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTR_M_R,Cropland,22,0,12,18,7,12,20,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTR_M_R,Wetland,35,25,0,23,0,28,26,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTR_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTR_M_R,Bareland,21,12,16,0,6,13,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTR_M_R,Built-up,3,1,1,3,0,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTR_M_R,Water,40,32,32,38,4,0,36,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTR_M_R,Forest,21,15,16,14,6,12,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KTR_M_R,Permanent_ice_and_snow,6,0,1,4,0,3,4,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTR_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTR_M_R,Grassland,0,0,3,0,0,2,0,16,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTR_M_R,Cropland,0,0,2,0,0,2,0,15,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTR_M_R,Bareland,0,0,3,0,0,2,0,17,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTR_M_R,Built-up,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTR_M_R,Forest,0,0,3,0,0,2,0,19,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTR_M_R,Wetland,0,0,0,0,0,2,0,72,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTR_M_R,Water,0,0,8,0,0,0,0,18,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTR_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTR_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTR_M_R,Cropland,0,0,0,0,0,38,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTR_M_R,Wetland,0,0,0,0,0,57,0,0,14,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTR_M_R,Bareland,0,0,0,0,0,39,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTR_M_R,Built-up,0,0,0,0,0,5,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTR_M_R,Water,0,0,0,0,0,0,0,0,74,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTR_M_R,Forest,0,0,0,0,0,33,0,0,6,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTR_M_R,Grassland,0,0,0,0,0,22,0,0,7,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTR_M_R,Water,2,25,8,23,17,0,24,0,0,22,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTR_M_R,Grassland,0,18,3,12,7,2,17,0,0,18,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTR_M_R,Cropland,3,0,2,12,14,2,18,0,0,17,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTR_M_R,Wetland,0,17,0,8,6,2,16,0,0,13,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTR_M_R,Bareland,3,18,3,0,13,2,18,0,0,19,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTR_M_R,Permanent_ice_and_snow,0,7,0,1,3,0,6,0,0,3,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTR_M_R,Forest,7,18,3,14,11,2,0,0,0,17,3,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTR_M_R,Water,23,24,24,25,0,0,22,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTR_M_R,Cropland,3,0,3,3,0,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTR_M_R,Wetland,16,17,0,18,0,13,18,0,0,0,0,6
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTR_M_R,Bareland,2,2,1,0,0,2,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTR_M_R,Built-up,1,3,1,2,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTR_M_R,Forest,3,3,3,3,0,2,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTR_M_R,Grassland,0,1,0,1,0,1,2,0,0,0,0,0
