,0
Forest,15435
Cropland,11796
Grassland,11632
Water,9963
Shrubland,8848
Bareland,6335
Wetland,4277
Built-up,3425
Non_Wetland,2116
Non_Water,660
Lichens_and_Mosses,161
Permanent_ice_and_snow,4
