Dataset,MajorityClass,Forest,Built-up,Cropland,Wetland,Bareland,Water,Grassland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLS_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLS_M_R,Bareland,0,0,0,32,0,8,0,0,40,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLS_M_R,Cropland,0,0,0,0,0,0,0,0,29,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,Wetland,19,7,6,0,152,185,141,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,Non_Wetland,0,0,0,5,3,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,Built-up,1,0,8,26,99,4,41,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,Forest,0,45,36,330,371,225,435,15,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,Grassland,74,61,68,208,276,115,0,20,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,Shrubland,0,1,2,8,12,3,4,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,Water,60,4,7,196,254,0,149,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,Lichens_and_Mosses,0,0,0,1,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,Bareland,0,6,2,6,0,2,2,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,Cropland,3,2,0,8,31,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLS_M_R,Grassland,0,0,0,0,0,106,0,0,0,38,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLS_M_R,Shrubland,0,0,0,0,0,1,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLS_M_R,Wetland,0,0,0,0,0,143,0,0,0,86,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLS_M_R,Bareland,0,0,0,0,0,48,0,0,0,21,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLS_M_R,Forest,0,0,0,0,0,172,0,0,0,113,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLS_M_R,Water,0,0,0,0,0,0,0,0,0,221,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLS_M_R,Built-up,0,0,0,0,0,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLS_M_R,Grassland,167,54,3,102,94,19,0,181,0,0,8,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLS_M_R,Built-up,24,0,0,8,9,0,76,54,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLS_M_R,Forest,0,71,1,245,177,91,415,195,0,0,17,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLS_M_R,Wetland,33,4,0,0,27,5,71,25,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLS_M_R,Bareland,14,16,0,32,0,8,41,22,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLS_M_R,Water,167,17,0,314,165,0,198,100,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLS_M_R,Cropland,19,5,0,0,1,0,31,18,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLS_M_R,Forest,0,110,83,141,2,277,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLS_M_R,Grassland,173,134,159,124,4,113,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLS_M_R,Bareland,14,10,5,2,0,20,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLS_M_R,Built-up,5,0,0,9,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLS_M_R,Water,53,11,6,138,20,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLS_M_R,Wetland,81,38,5,0,3,145,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLS_M_R,Cropland,4,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLS_M_R,Forest,0,0,74,20,54,63,57,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLS_M_R,Wetland,286,0,11,0,10,159,34,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLS_M_R,Water,299,0,1,40,36,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLS_M_R,Bareland,16,0,8,2,0,10,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLS_M_R,Built-up,78,0,48,1,2,9,2,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLS_M_R,Cropland,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLS_M_R,Grassland,310,0,121,60,69,139,0,0,0,0,0,6
