,0
Water,3675
Forest,3305
Wetland,1336
Grassland,450
Non_Wetland,449
Bareland,336
Non_Water,289
Shrubland,72
Built-up,63
Lichens_and_Mosses,27
Cropland,16
Permanent_ice_and_snow,1
