,0
Forest,10008
Bareland,9678
Water,8667
Grassland,5751
Wetland,4872
Built-up,2008
Non_Wetland,1149
Shrubland,1108
Cropland,1049
Non_Water,648
Permanent_ice_and_snow,79
Lichens_and_Mosses,54
