datasets,count
"AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",1655
"AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",1104
"AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",837
"AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",626
"AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",408
"AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",398
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",293
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",282
"AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",219
"AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",184
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",147
"AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",138
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",132
"AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",120
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",104
"AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXA_M_R",81
