Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19NGG_M_R,Shrubland,3,1,2,2,1,1,2,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGG_M_R,Grassland,0,1,11,1,2,7,12,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGG_M_R,Cropland,19,0,0,1,2,0,4,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGG_M_R,Wetland,30,0,0,2,0,13,26,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGG_M_R,Bareland,17,0,1,0,1,6,1,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGG_M_R,Built-up,8,0,0,4,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGG_M_R,Water,46,0,22,18,0,0,43,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGG_M_R,Forest,47,0,20,11,2,19,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19NGG_M_R,Permanent_ice_and_snow,3,0,0,2,0,3,6,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGG_M_R,Shrubland,0,0,0,0,0,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGG_M_R,Grassland,0,0,5,0,0,0,0,20,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGG_M_R,Forest,0,0,20,0,0,7,0,34,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGG_M_R,Wetland,0,0,0,0,0,6,0,34,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGG_M_R,Water,0,0,30,0,0,0,0,10,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGG_M_R,Bareland,0,0,2,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGG_M_R,Permanent_ice_and_snow,0,0,1,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGG_M_R,Shrubland,0,0,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGG_M_R,Grassland,0,0,0,0,0,15,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGG_M_R,Wetland,0,0,0,0,0,30,0,0,11,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGG_M_R,Bareland,0,0,0,0,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGG_M_R,Water,0,0,0,0,0,0,0,0,29,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGG_M_R,Forest,0,0,0,0,0,29,0,0,11,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGG_M_R,Water,40,1,30,1,1,0,26,0,0,27,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGG_M_R,Cropland,6,0,0,4,1,0,4,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGG_M_R,Wetland,13,1,0,0,0,6,15,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGG_M_R,Bareland,2,0,2,0,2,0,5,0,0,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGG_M_R,Built-up,4,4,0,3,0,0,2,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGG_M_R,Forest,41,12,20,9,5,7,0,0,0,33,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGG_M_R,Grassland,0,3,5,2,0,0,12,0,0,11,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGG_M_R,Permanent_ice_and_snow,1,1,1,1,1,1,6,0,0,3,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGG_M_R,Grassland,0,11,6,1,4,11,12,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGG_M_R,Forest,0,8,11,2,16,28,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGG_M_R,Wetland,0,1,0,0,3,23,7,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGG_M_R,Bareland,0,1,0,0,2,1,1,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGG_M_R,Cropland,0,0,0,0,2,0,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGG_M_R,Water,0,1,10,1,0,0,14,0,0,0,5
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGG_M_R,Permanent_ice_and_snow,0,0,0,0,0,2,2,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGG_M_R,Wetland,11,1,0,4,0,11,28,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGG_M_R,Water,2,0,17,5,0,0,34,0,0,0,15
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGG_M_R,Forest,6,6,6,3,0,10,0,0,0,0,9
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGG_M_R,Grassland,0,3,5,5,0,5,8,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGG_M_R,Bareland,0,1,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGG_M_R,Built-up,0,1,0,0,0,0,2,0,0,0,0
