Dataset,MajorityClass,Forest,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRG_M_R,Cropland,63,25,0,4,0,9,7,130,0,0,2,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRG_M_R,Built-up,6,7,19,0,0,0,0,11,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRG_M_R,Permanent_ice_and_snow,1,0,3,0,1,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,Shrubland,10,0,28,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,Grassland,39,0,275,2,0,31,23,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,Wetland,64,0,132,0,0,7,68,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,Forest,0,0,179,30,1,56,42,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,Built-up,0,0,1,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,Water,26,0,76,26,1,6,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,Cropland,9,0,0,0,0,10,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,Bareland,6,0,33,0,0,3,4,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRG_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRG_M_R,Shrubland,42,10,7,0,27,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRG_M_R,Wetland,122,96,16,0,79,0,75,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRG_M_R,Cropland,42,43,0,8,52,0,8,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRG_M_R,Forest,0,29,32,13,65,0,18,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRG_M_R,Water,81,29,16,37,30,0,0,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRG_M_R,Grassland,88,0,42,5,60,0,20,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRG_M_R,Built-up,4,0,1,0,0,0,0,0,0,0,0,0
