Dataset,MajorityClass,Grassland,Cropland,Built-up,Forest,Wetland,Bareland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Shrubland,155,76,49,95,42,18,18,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Grassland,0,133,50,142,27,26,24,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Non_Wetland,13,9,3,16,6,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Bareland,191,85,58,134,9,0,74,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Built-up,128,71,0,114,4,73,40,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Water,499,179,88,559,212,210,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Forest,438,223,139,0,170,98,217,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Cropland,334,0,124,271,34,108,66,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Wetland,314,56,21,280,0,18,130,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Non_Water,3,0,0,2,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Lichens_and_Mosses,5,6,1,5,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23KKR_M_R,Permanent_ice_and_snow,4,0,0,4,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Non_Wetland,3,0,4,2,27,1,4,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Shrubland,37,0,45,33,68,31,25,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Grassland,0,0,64,75,122,42,72,42,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Cropland,124,0,215,146,185,152,153,75,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Wetland,37,0,34,59,0,26,213,42,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Bareland,9,0,93,43,34,0,134,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Built-up,21,0,0,29,50,67,44,25,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Water,91,0,260,210,333,161,0,17,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Forest,140,0,189,0,375,177,259,141,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Non_Water,0,0,0,0,0,0,5,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Lichens_and_Mosses,0,0,5,1,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KKR_M_R,Permanent_ice_and_snow,0,0,3,0,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKR_M_R,Wetland,0,0,0,0,0,0,6,0,616,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKR_M_R,Grassland,0,0,0,0,15,0,6,0,265,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKR_M_R,Cropland,0,0,0,0,10,0,6,0,346,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKR_M_R,Built-up,0,0,0,0,3,0,1,0,98,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKR_M_R,Forest,0,0,0,0,112,0,53,0,834,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKR_M_R,Bareland,0,0,0,0,19,0,21,0,71,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKR_M_R,Water,0,0,0,0,191,0,0,0,577,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKR_M_R,Shrubland,0,0,0,0,0,0,0,0,147,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KKR_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,0,1,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Grassland,0,58,26,65,115,72,22,62,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Non_Wetland,2,2,2,5,20,5,2,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Wetland,21,17,9,78,0,188,140,28,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Built-up,40,32,0,32,44,119,16,31,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Forest,112,117,116,0,351,333,178,154,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Bareland,13,27,27,33,18,0,19,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Water,17,69,129,209,329,496,0,40,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Non_Water,0,0,0,0,0,1,1,1,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Shrubland,28,19,22,33,38,69,27,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Cropland,110,0,107,102,136,196,41,83,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Lichens_and_Mosses,2,0,3,1,0,2,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KKR_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKR_M_R,Bareland,0,0,0,0,0,0,106,0,0,69,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKR_M_R,Grassland,0,0,0,0,0,0,48,0,0,26,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKR_M_R,Shrubland,0,0,0,0,0,0,17,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKR_M_R,Cropland,0,0,0,0,0,0,86,0,0,64,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KKR_M_R,Water,0,0,0,0,0,0,0,0,0,546,0,0
