,0
Water,979
Forest,729
Bareland,582
Grassland,253
Wetland,187
Non_Water,164
Shrubland,107
Cropland,52
Built-up,36
Lichens_and_Mosses,11
Non_Wetland,9
Permanent_ice_and_snow,1
