,0
Water,2373
Forest,1786
Cropland,1559
Bareland,1466
Wetland,1050
Grassland,1009
Built-up,474
Shrubland,355
Non_Water,313
Non_Wetland,106
Lichens_and_Mosses,21
Permanent_ice_and_snow,4
