,0
AMAZON_EXTENSION_2024_WorldCover_2021_21LTC_M_R,11379
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTC_M_R,11118
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTC_M_R,10857
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTC_M_R,10425
AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTC_M_R,9852
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTC_M_R,7256
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTC_M_R,6448
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTC_M_R,1800
