Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R,Shrubland,3,1,3,3,3,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R,Grassland,0,1,29,4,8,2,18,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R,Cropland,43,0,27,12,8,1,22,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R,Wetland,81,3,0,21,5,35,64,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R,Bareland,46,1,18,0,12,6,31,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R,Built-up,28,2,16,19,0,2,26,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R,Water,91,0,127,67,7,0,96,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R,Forest,81,4,74,47,21,24,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R,Permanent_ice_and_snow,4,0,5,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,Grassland,0,0,7,0,0,0,0,43,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,Cropland,0,0,4,0,0,0,0,30,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,Bareland,0,0,12,0,0,5,0,18,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,Built-up,0,0,7,0,0,2,0,17,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,Forest,0,0,36,0,0,14,0,95,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,Wetland,0,0,0,0,0,9,0,98,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,Water,0,0,50,0,0,0,0,77,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,5,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,Cropland,0,0,0,0,0,9,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,Wetland,0,0,0,0,0,100,0,0,40,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,Built-up,0,0,0,0,0,37,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,Water,0,0,0,0,0,0,0,0,81,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,Forest,0,0,0,0,0,86,0,0,25,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,Bareland,0,0,0,0,0,47,0,0,6,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,Grassland,0,0,0,0,0,20,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,Water,23,14,76,21,37,0,42,0,0,75,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,Cropland,11,0,4,5,16,0,17,0,0,38,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,Wetland,6,1,0,6,4,10,24,0,0,45,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,Bareland,15,4,14,0,38,5,20,0,0,47,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,Built-up,13,9,15,7,0,3,10,0,0,26,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,Forest,34,14,48,29,37,21,0,0,0,82,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,Grassland,0,7,7,10,8,0,24,0,0,31,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,Permanent_ice_and_snow,1,0,0,0,0,0,2,0,0,5,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,Grassland,0,24,12,1,27,7,22,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,Wetland,0,28,0,6,36,50,41,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,Built-up,0,2,0,1,0,1,4,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,Forest,0,29,24,9,48,51,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,Water,0,9,39,26,73,0,33,0,0,0,0
