Dataset,MajorityClass,Grassland,Forest,Wetland,Cropland,Bareland,Built-up,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R,Shrubland,66,80,121,6,5,8,5,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R,Non_Wetland,6,7,26,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R,Grassland,0,369,630,87,63,59,119,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R,Bareland,84,67,23,7,0,42,24,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R,Forest,567,0,1137,75,61,131,419,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R,Cropland,444,396,535,0,78,93,78,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R,Wetland,78,130,0,0,0,0,181,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R,Built-up,95,141,88,20,23,0,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_21KWT_M_R,Water,269,456,842,10,68,11,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,Non_Wetland,9,6,7,0,0,0,4,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,Shrubland,55,20,26,0,12,2,7,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,Grassland,0,202,162,0,47,14,81,154,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,Cropland,687,241,114,0,74,33,54,179,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,Wetland,391,88,0,0,1,1,209,93,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,Bareland,69,15,4,0,0,0,32,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,Water,773,312,156,0,83,22,0,76,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,Forest,1103,0,502,0,218,60,399,528,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWT_M_R,Built-up,155,29,8,0,49,0,13,6,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,Wetland,0,0,0,0,0,0,20,0,538,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,Shrubland,0,0,0,0,0,0,0,0,165,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,Grassland,0,0,69,0,0,0,85,0,910,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,Forest,0,0,246,0,0,0,219,0,2023,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,Bareland,0,0,1,0,0,0,32,0,30,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,Water,0,0,328,0,0,0,0,0,575,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,Cropland,0,0,9,0,0,0,47,0,698,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWT_M_R,Built-up,0,0,0,0,0,0,15,0,102,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,Non_Wetland,9,3,7,1,2,1,3,7,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,Grassland,0,95,234,150,196,27,99,108,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,Wetland,253,50,0,4,115,1,160,48,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,Forest,1044,0,709,153,624,96,358,452,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,Shrubland,48,11,34,12,27,3,9,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,Water,589,205,340,30,514,15,0,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,Cropland,494,83,151,0,324,73,76,87,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,Bareland,45,0,2,4,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWT_M_R,Built-up,126,15,9,17,151,0,1,6,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,Grassland,0,0,0,0,0,0,209,0,0,56,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,Wetland,0,0,0,0,0,0,277,0,0,129,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,Water,0,0,0,0,0,0,0,0,0,441,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,Shrubland,0,0,0,0,0,0,13,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,Cropland,0,0,0,0,0,0,41,0,0,21,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,Bareland,0,0,0,0,0,0,22,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,Forest,0,0,0,0,0,0,513,0,0,240,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWT_M_R,Built-up,0,0,0,0,0,0,2,0,0,2,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,Grassland,0,505,69,439,68,113,85,429,0,0,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,Wetland,31,198,0,68,27,8,20,97,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,Forest,422,0,246,608,175,236,219,592,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,Cropland,130,344,9,0,22,89,47,305,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,Bareland,7,75,1,141,0,87,32,53,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,Built-up,15,56,0,123,0,0,15,66,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,Water,64,622,328,239,176,54,0,132,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWT_M_R,Shrubland,8,7,0,12,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,Grassland,0,157,6,745,2,149,35,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,Forest,0,0,138,644,2,360,394,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,Shrubland,0,22,1,36,0,12,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,Wetland,0,125,0,200,0,9,109,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,Bareland,0,34,0,50,0,62,25,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,Water,0,178,107,298,8,37,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,Built-up,0,7,0,21,2,0,2,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWT_M_R,Cropland,0,55,0,0,0,71,5,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,Wetland,192,493,0,90,5,0,132,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,Forest,173,0,37,185,17,0,136,0,0,0,0,2
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,Shrubland,27,73,0,15,0,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,Cropland,117,157,7,0,31,0,44,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,Water,153,714,106,94,14,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,Bareland,5,42,1,37,0,0,26,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,Built-up,7,78,0,70,1,0,1,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWT_M_R,Grassland,0,305,27,190,43,0,104,0,0,0,0,0
