Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R,Shrubland,3,3,1,3,2,2,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R,Grassland,0,12,4,8,2,4,3,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R,Cropland,47,0,0,29,21,20,26,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R,Wetland,32,8,0,14,1,14,7,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R,Lichens_and_Mosses,1,2,0,1,1,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R,Bareland,78,41,3,0,38,49,31,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R,Built-up,13,15,0,12,0,8,10,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R,Water,66,16,15,74,8,0,16,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R,Forest,38,22,1,18,17,4,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_19KHU_M_R,Permanent_ice_and_snow,3,0,0,7,2,4,1,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHU_M_R,Shrubland,0,0,0,0,0,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHU_M_R,Grassland,0,0,2,0,0,0,0,20,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHU_M_R,Cropland,0,0,13,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHU_M_R,Built-up,0,0,1,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHU_M_R,Water,0,0,40,0,0,0,0,18,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHU_M_R,Wetland,0,0,0,0,0,1,0,10,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHU_M_R,Bareland,0,0,20,0,0,7,0,17,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHU_M_R,Forest,0,0,2,0,0,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,Shrubland,0,0,0,0,0,5,0,0,1,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,Grassland,0,0,0,0,0,14,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,Wetland,0,0,0,0,0,37,0,0,15,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,Lichens_and_Mosses,0,0,0,0,0,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,Bareland,0,0,0,0,0,92,0,0,31,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,Water,0,0,0,0,0,0,0,0,49,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,Forest,0,0,0,0,0,20,0,0,2,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,Built-up,0,0,0,0,0,9,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,Cropland,0,0,0,0,0,28,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHU_M_R,Permanent_ice_and_snow,0,0,0,0,0,1,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHU_M_R,Water,35,1,40,54,24,0,7,0,0,81,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHU_M_R,Cropland,44,0,13,37,31,0,20,0,0,48,21,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHU_M_R,Bareland,48,4,20,0,53,7,17,0,0,76,31,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHU_M_R,Built-up,11,3,1,10,0,1,5,0,0,13,6,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHU_M_R,Forest,30,4,2,29,14,0,0,0,0,46,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHU_M_R,Grassland,0,4,2,8,4,0,6,0,0,11,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHU_M_R,Wetland,1,0,0,2,0,1,1,0,0,5,0,0
