Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Shrubland,441,216,158,68,113,245,116,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Non_Wetland,0,0,0,0,0,0,12,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Grassland,0,340,82,25,129,280,154,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Bareland,267,112,0,69,37,54,8,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Built-up,315,165,161,0,16,158,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Water,1357,598,565,28,0,555,459,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Forest,797,431,127,45,158,0,250,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Non_Water,5,4,4,0,6,3,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Cropland,649,0,280,112,166,342,106,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Wetland,507,215,93,5,268,322,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MYS_M_R,Permanent_ice_and_snow,7,0,8,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Non_Wetland,4,0,0,0,0,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Shrubland,141,0,58,33,74,17,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Grassland,0,0,34,45,148,49,0,499,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Bareland,216,0,0,73,245,5,0,167,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Built-up,173,0,96,0,55,6,0,174,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Water,688,0,62,122,0,56,0,1272,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Forest,544,0,119,180,350,0,0,1335,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Non_Water,6,0,1,0,9,0,0,6,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Cropland,837,0,208,229,237,71,0,740,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Wetland,299,0,19,17,411,65,0,762,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYS_M_R,Permanent_ice_and_snow,5,0,0,0,4,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Non_Wetland,1,0,1,0,2,1,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Grassland,0,0,102,15,137,113,0,506,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Bareland,155,11,0,35,120,1,0,142,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Built-up,233,2,229,0,37,11,0,216,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Water,858,40,401,25,0,197,0,1119,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Forest,662,9,283,30,235,0,0,1233,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Non_Water,5,0,1,0,12,0,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Shrubland,160,1,93,15,75,37,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Cropland,892,0,406,72,185,92,0,795,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Wetland,337,0,87,2,250,119,0,704,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Lichens_and_Mosses,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYS_M_R,Permanent_ice_and_snow,3,0,4,0,1,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,Shrubland,0,0,0,0,0,0,0,0,374,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,Grassland,0,0,0,0,15,0,139,0,392,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,Water,0,0,0,0,0,0,739,0,704,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,Cropland,0,0,0,0,2,0,81,0,222,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,Bareland,0,0,0,0,0,0,28,0,15,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,Built-up,0,0,0,0,0,0,17,0,14,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,Forest,0,0,0,0,25,0,247,0,649,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYS_M_R,Wetland,0,0,0,0,0,0,0,0,794,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,Shrubland,0,0,0,0,298,0,0,0,0,136,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,Grassland,0,0,0,0,512,0,0,0,0,247,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,Water,0,0,0,0,0,0,0,0,0,1297,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,Bareland,0,0,0,0,122,0,0,0,0,101,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,Forest,0,0,0,0,582,0,0,0,0,311,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,Cropland,0,0,0,0,397,0,0,0,0,260,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,Built-up,0,0,0,0,43,0,0,0,0,16,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYS_M_R,Wetland,0,0,0,0,735,0,0,0,0,312,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,Grassland,0,595,104,99,16,417,139,437,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,Bareland,2,412,0,205,0,82,28,228,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,Built-up,33,264,20,0,0,101,17,167,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,Water,202,1075,235,140,0,738,739,880,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYS_M_R,Forest,240,750,58,123,25,0,247,464,0,0,6,0
