datasets,count
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",307
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",306
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",195
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",116
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",103
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",90
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",72
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",67
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",58
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",31
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",30
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",22
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",20
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",17
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",13
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",10
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R",8
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",7
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",7
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R",5
"AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",5
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",4
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R",4
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R",2
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R",2
"AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R",1
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",1
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRR_M_R",1
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRR_M_R",1
"AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRR_M_R",1
