Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R,Shrubland,346,148,109,61,74,145,192,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R,Non_Wetland,0,0,0,0,0,0,38,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R,Grassland,0,158,65,31,25,101,190,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R,Bareland,244,69,0,55,25,9,101,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R,Built-up,225,110,66,0,6,102,25,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R,Water,850,189,317,16,0,307,612,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R,Cropland,472,0,146,88,34,121,209,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R,Forest,403,147,40,23,38,0,271,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R,Non_Water,4,1,2,0,2,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R,Wetland,241,88,48,0,74,72,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R,Permanent_ice_and_snow,10,0,6,0,0,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,Non_Wetland,8,0,4,2,5,0,0,9,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,Shrubland,132,0,66,34,86,8,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,Grassland,0,0,36,68,51,29,0,271,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,Cropland,594,0,141,154,139,10,0,362,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,Bareland,186,0,0,34,181,1,0,116,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,Built-up,124,0,27,0,34,1,0,146,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,Water,368,0,34,65,0,19,0,699,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,Forest,310,0,35,145,112,0,0,780,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,Non_Water,2,0,0,0,4,0,0,3,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,Wetland,167,0,5,16,234,48,0,368,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,Permanent_ice_and_snow,1,0,0,0,8,0,0,5,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,Non_Wetland,6,1,7,0,6,3,0,8,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,Grassland,0,15,113,16,86,42,0,258,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,Bareland,158,25,0,11,45,1,0,97,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,Built-up,175,10,167,0,13,11,0,147,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,Water,507,4,357,50,0,109,0,620,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,Non_Water,2,0,2,0,7,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,Shrubland,130,11,102,24,71,38,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,Forest,332,43,214,18,178,0,0,575,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,Cropland,509,0,398,116,86,40,0,404,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,Wetland,194,4,109,4,201,82,0,271,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,Permanent_ice_and_snow,2,0,9,0,3,0,0,1,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,Shrubland,0,0,0,0,0,0,0,0,302,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,Grassland,0,0,0,0,7,0,25,0,312,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,Water,0,0,0,0,0,0,472,0,653,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,Bareland,0,0,0,0,10,0,9,0,101,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,Built-up,0,0,0,0,1,0,2,0,25,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,Cropland,0,0,0,0,0,0,10,0,252,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,Forest,0,0,0,0,4,0,138,0,320,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,Wetland,0,0,0,0,0,0,0,0,537,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,Grassland,0,0,0,0,148,0,0,0,0,95,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,Bareland,0,0,0,0,107,0,0,0,0,44,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,Water,0,0,0,0,0,0,0,0,0,599,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,Shrubland,0,0,0,0,179,0,0,0,0,79,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,Cropland,0,0,0,0,144,0,0,0,0,73,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,Wetland,0,0,0,0,299,0,0,0,0,128,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,Built-up,0,0,0,0,10,0,0,0,0,9,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,Forest,0,0,0,0,119,0,0,0,0,102,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,0,1,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,Grassland,0,353,66,94,7,190,25,376,0,0,3,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,Bareland,29,255,0,114,10,58,9,272,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,Built-up,48,144,10,0,1,52,2,163,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,Water,77,607,167,73,0,258,472,849,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,Forest,224,325,38,101,4,0,138,365,0,0,7,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,Cropland,60,0,24,95,0,161,10,412,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,Shrubland,27,54,23,19,0,47,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,Wetland,35,141,7,11,0,49,0,143,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,Permanent_ice_and_snow,0,9,0,2,0,1,0,6,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTS_M_R,Grassland,0,394,2,125,92,95,16,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTS_M_R,Shrubland,0,175,0,82,95,73,15,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTS_M_R,Bareland,0,185,0,61,24,13,0,0,0,0,0,0
