Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Water,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_23LRK_M_R,Shrubland,343,123,110,58,125,22,112,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRK_M_R,Non_Wetland,0,0,0,0,0,0,14,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRK_M_R,Grassland,0,355,44,9,126,9,233,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRK_M_R,Bareland,490,171,0,42,30,49,85,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRK_M_R,Built-up,195,134,102,0,49,0,1,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRK_M_R,Water,1093,523,363,10,208,0,671,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRK_M_R,Forest,543,185,42,21,0,10,145,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRK_M_R,Cropland,710,0,223,71,123,14,168,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRK_M_R,Non_Water,7,3,3,1,1,1,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRK_M_R,Wetland,674,316,44,0,188,114,0,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_23LRK_M_R,Permanent_ice_and_snow,23,0,12,0,3,0,3,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRK_M_R,Non_Wetland,6,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRK_M_R,Shrubland,123,0,50,27,6,67,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRK_M_R,Grassland,0,0,69,52,0,98,0,199,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRK_M_R,Cropland,833,0,142,198,2,186,0,276,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRK_M_R,Bareland,224,0,0,81,1,366,0,130,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRK_M_R,Built-up,75,0,33,0,0,22,0,66,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRK_M_R,Water,271,0,87,22,0,0,0,229,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRK_M_R,Forest,226,0,73,58,0,103,0,512,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRK_M_R,Non_Water,3,0,1,1,0,7,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRK_M_R,Wetland,292,0,29,4,5,605,0,365,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRK_M_R,Permanent_ice_and_snow,0,0,9,0,0,10,0,18,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRK_M_R,Non_Wetland,1,0,3,0,0,2,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRK_M_R,Grassland,0,146,262,13,93,351,0,605,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRK_M_R,Bareland,43,33,0,29,1,259,0,152,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRK_M_R,Built-up,83,20,120,0,4,14,0,92,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRK_M_R,Forest,98,106,194,3,0,171,0,609,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRK_M_R,Non_Water,0,0,2,0,0,11,0,4,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRK_M_R,Water,42,20,443,9,40,0,0,649,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRK_M_R,Shrubland,42,39,63,12,17,47,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRK_M_R,Cropland,354,0,328,90,59,348,0,651,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRK_M_R,Wetland,2,80,379,0,121,644,0,835,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRK_M_R,Permanent_ice_and_snow,0,0,19,0,0,2,0,8,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRK_M_R,Shrubland,0,0,0,0,0,0,0,0,313,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRK_M_R,Grassland,0,0,0,0,0,10,140,0,692,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRK_M_R,Water,0,0,0,0,0,0,630,0,923,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRK_M_R,Cropland,0,0,0,0,0,2,86,0,478,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRK_M_R,Bareland,0,0,0,0,0,29,108,0,109,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRK_M_R,Forest,0,0,0,0,0,7,148,0,369,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRK_M_R,Wetland,0,0,0,0,0,7,0,0,992,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRK_M_R,Built-up,0,0,0,0,0,0,0,0,10,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRK_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,3,0,0,0
