Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Water,Forest,Wetland,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYU_M_R,Cropland,0,0,18,202,94,129,70,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYU_M_R,Permanent_ice_and_snow,0,0,0,2,4,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYU_M_R,Forest,191,95,36,0,114,0,362,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYU_M_R,Shrubland,89,102,88,0,186,246,266,0,0,0,0,8
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYU_M_R,Cropland,156,0,204,0,100,268,199,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYU_M_R,Water,108,28,199,0,0,345,761,0,0,0,0,11
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYU_M_R,Bareland,2,49,0,0,47,80,74,0,0,0,0,7
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYU_M_R,Wetland,197,105,104,0,256,382,0,0,0,0,0,1
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYU_M_R,Built-up,12,121,132,0,49,148,19,0,0,0,0,4
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYU_M_R,Grassland,0,123,162,0,161,231,255,0,0,0,0,5
