Dataset,MajorityClass,Grassland,Cropland,Wetland,Bareland,Built-up,Water,Forest,Non_Wetland,Non_Water,Shrubland,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_WorldCover_2021_20PLQ_M_R,Shrubland,3,3,3,3,3,2,3,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PLQ_M_R,Grassland,0,18,18,13,8,3,27,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PLQ_M_R,Cropland,61,0,9,25,17,2,31,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PLQ_M_R,Wetland,102,7,0,15,0,45,69,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PLQ_M_R,Bareland,52,15,14,0,11,12,18,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PLQ_M_R,Built-up,23,11,2,16,0,7,18,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PLQ_M_R,Water,120,10,80,65,1,0,80,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PLQ_M_R,Forest,83,27,28,23,15,13,0,0,0,0,0
AMAZON_EXTENSION_2024_WorldCover_2021_20PLQ_M_R,Permanent_ice_and_snow,2,0,0,1,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PLQ_M_R,Shrubland,0,0,0,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PLQ_M_R,Grassland,0,0,8,0,0,5,0,53,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PLQ_M_R,Cropland,0,0,1,0,0,0,0,20,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PLQ_M_R,Bareland,0,0,12,0,0,2,0,14,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PLQ_M_R,Built-up,0,0,2,0,0,0,0,3,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PLQ_M_R,Forest,0,0,32,0,0,12,0,76,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PLQ_M_R,Wetland,0,0,0,0,0,10,0,143,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PLQ_M_R,Water,0,0,56,0,0,0,0,72,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PLQ_M_R,Shrubland,0,0,0,0,0,6,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PLQ_M_R,Grassland,0,0,0,0,0,45,0,0,8,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PLQ_M_R,Cropland,0,0,0,0,0,20,0,0,1,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PLQ_M_R,Wetland,0,0,0,0,0,138,0,0,37,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PLQ_M_R,Bareland,0,0,0,0,0,48,0,0,4,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PLQ_M_R,Built-up,0,0,0,0,0,21,0,0,2,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PLQ_M_R,Water,0,0,0,0,0,0,0,0,108,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PLQ_M_R,Forest,0,0,0,0,0,75,0,0,18,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PLQ_M_R,Water,55,41,56,19,21,0,45,0,0,94,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PLQ_M_R,Cropland,32,0,1,20,21,0,20,0,0,55,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PLQ_M_R,Wetland,33,17,0,10,2,10,27,0,0,51,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PLQ_M_R,Bareland,25,20,12,0,25,2,9,0,0,55,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PLQ_M_R,Built-up,11,10,2,9,0,0,8,0,0,23,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PLQ_M_R,Forest,55,42,32,23,21,12,0,0,0,76,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PLQ_M_R,Grassland,0,23,8,8,9,5,20,0,0,42,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PLQ_M_R,Permanent_ice_and_snow,0,1,0,0,0,0,0,0,0,2,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PLQ_M_R,Grassland,0,31,34,2,20,12,30,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PLQ_M_R,Bareland,0,21,0,0,28,13,8,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PLQ_M_R,Built-up,0,2,1,2,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PLQ_M_R,Water,0,5,68,36,29,0,31,0,0,0,0
