Dataset,MajorityClass,Grassland,Cropland,Bareland,Built-up,Forest,Wetland,Water,Shrubland,Non_Wetland,Non_Water,Lichens_and_Mosses,Permanent_ice_and_snow
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZS_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZS_M_R,Permanent_ice_and_snow,23,0,0,3,6,0,14,29,0,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,Shrubland,0,0,0,0,0,0,0,0,226,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,Water,0,0,0,0,0,929,0,0,719,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,Cropland,0,0,0,0,0,112,2,0,323,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,Grassland,0,0,0,0,0,182,18,0,570,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,Built-up,0,0,0,0,0,73,2,0,50,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,Forest,0,0,0,0,0,493,32,0,754,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,Bareland,0,0,0,0,0,26,0,0,18,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,Wetland,0,0,0,0,0,0,1,0,855,0,0,0
AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,0,0,11,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Grassland,0,249,236,210,217,1,117,668,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Non_Wetland,0,0,0,0,0,0,0,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Bareland,160,22,0,55,4,0,97,133,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Forest,832,363,325,233,0,12,168,1656,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Built-up,349,108,386,0,26,0,31,248,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Non_Water,1,0,0,0,0,0,4,2,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Water,475,183,454,235,275,5,0,966,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Shrubland,108,24,69,29,29,0,21,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Cropland,901,0,440,346,151,0,135,831,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Wetland,196,104,89,15,111,0,196,593,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Lichens_and_Mosses,1,0,0,0,0,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,Permanent_ice_and_snow,18,3,17,2,4,0,1,41,0,0,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,Grassland,0,0,0,0,0,0,405,0,0,295,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,Water,0,0,0,0,0,0,0,0,0,1385,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,Bareland,0,0,0,0,0,0,137,0,0,80,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,Shrubland,0,0,0,0,0,0,188,0,0,120,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,Forest,0,0,0,0,0,0,574,0,0,450,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,Built-up,0,0,0,0,0,0,136,0,0,64,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,Cropland,0,0,0,0,0,0,390,0,0,242,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,Wetland,0,0,0,0,0,0,467,0,0,322,0,0
AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,Permanent_ice_and_snow,0,0,0,0,0,0,3,0,0,9,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,Grassland,0,961,168,255,730,182,18,691,0,0,39,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,Bareland,24,504,0,243,202,26,0,226,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,Built-up,149,514,61,0,262,73,2,356,0,0,12,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,Water,296,1291,250,280,852,929,0,827,0,0,5,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,Forest,611,984,257,212,0,493,32,742,0,0,15,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,Cropland,234,0,85,250,543,112,2,564,0,0,10,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,Shrubland,34,102,14,19,102,0,0,0,0,0,0,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,Wetland,47,218,32,10,215,0,1,127,0,0,1,0
AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,Permanent_ice_and_snow,7,75,2,6,32,0,0,24,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,Grassland,0,991,21,680,584,254,336,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,Built-up,0,127,13,0,28,1,26,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,Shrubland,0,212,3,141,164,81,105,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,Bareland,0,134,0,299,44,7,83,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,Forest,0,759,6,673,0,286,452,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,Water,0,436,29,284,219,272,0,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,Wetland,0,238,3,149,196,0,372,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,Cropland,0,0,17,369,201,72,148,0,0,0,0,0
AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,Permanent_ice_and_snow,0,15,1,13,18,9,21,0,0,0,0,0
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,Forest,240,263,113,0,0,193,659,0,0,0,0,132
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,Shrubland,124,151,110,0,265,105,211,0,0,0,0,66
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,Cropland,287,0,212,0,512,190,448,0,0,0,0,67
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,Bareland,24,71,0,0,56,10,56,0,0,0,0,21
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,Built-up,170,293,243,0,443,41,433,0,0,0,0,36
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,Water,101,69,158,0,334,235,0,0,0,0,0,145
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,Wetland,109,105,42,0,360,0,309,0,0,0,0,27
AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,Grassland,0,286,234,0,497,246,508,0,0,0,0,135
