,0
Water,4743
Forest,4731
Wetland,3698
Grassland,2374
Non_Wetland,992
Bareland,573
Built-up,335
Shrubland,285
Non_Water,249
Cropland,180
Permanent_ice_and_snow,14
Lichens_and_Mosses,12
